id,value_encoded,value_category
813142094404582966,0,Poor_Value
1426946271451235211,2,Excellent_Value
52089530,0,Poor_Value
1450387306619033134,0,Poor_Value
1097976456054633237,2,Excellent_Value
1376169456673814238,0,Poor_Value
13993406,2,Excellent_Value
984218720625143706,0,Poor_Value
22826843,2,Excellent_Value
857415134124807410,0,Poor_Value
851513468007065091,0,Poor_Value
618649901302980266,0,Poor_Value
837174431678149265,1,Fair_Value
44667442,2,Excellent_Value
1354679382500073032,2,Excellent_Value
1111078725115460692,2,Excellent_Value
860290658217609850,0,Poor_Value
1155843873913921303,0,Poor_Value
1219571525513165120,2,Excellent_Value
1040786447670436092,1,Fair_Value
29906225,1,Fair_Value
10528494,0,Poor_Value
23665283,2,Excellent_Value
48593944,1,Fair_Value
1136535787430324144,1,Fair_Value
1229068573519355289,2,Excellent_Value
616900705459751410,0,Poor_Value
1021207986979110552,0,Poor_Value
44846320,0,Poor_Value
1338741796036473192,2,Excellent_Value
35064758,1,Fair_Value
21323468,0,Poor_Value
1295653283406874784,1,Fair_Value
841546042068465440,0,Poor_Value
51505215,0,Poor_Value
1154666327353355876,0,Poor_Value
51173285,0,Poor_Value
13512392,1,Fair_Value
709542263666502001,0,Poor_Value
50540365,1,Fair_Value
35421448,2,Excellent_Value
1076272775020323539,0,Poor_Value
948411687150915348,0,Poor_Value
1282779140390199418,0,Poor_Value
41067085,0,Poor_Value
39737261,0,Poor_Value
1024562855306318274,1,Fair_Value
44087172,2,Excellent_Value
1391351981835335267,0,Poor_Value
1066910347010359634,2,Excellent_Value
31450281,2,Excellent_Value
522273,2,Excellent_Value
1269602776159946259,1,Fair_Value
881299897586108015,0,Poor_Value
14088751,2,Excellent_Value
50384491,1,Fair_Value
1259541753130155273,2,Excellent_Value
1237143,0,Poor_Value
939891816303344154,2,Excellent_Value
51848290,0,Poor_Value
4378102,2,Excellent_Value
17345722,0,Poor_Value
35773458,2,Excellent_Value
1060366111380012493,0,Poor_Value
1007339929811320578,0,Poor_Value
43832637,0,Poor_Value
1302473840375454227,0,Poor_Value
53610593,0,Poor_Value
7309811,1,Fair_Value
1476442701270930049,2,Excellent_Value
3303256,1,Fair_Value
43200504,2,Excellent_Value
618661752258618073,0,Poor_Value
47102878,1,Fair_Value
1096163875381797308,1,Fair_Value
1113916771635203162,0,Poor_Value
44657842,2,Excellent_Value
8472927,2,Excellent_Value
45581529,0,Poor_Value
1263167972566736579,1,Fair_Value
16442951,2,Excellent_Value
50296057,0,Poor_Value
22958145,2,Excellent_Value
11535500,0,Poor_Value
1251182511946919808,0,Poor_Value
569871289064776251,0,Poor_Value
45380973,2,Excellent_Value
20990790,1,Fair_Value
1174165078848829073,0,Poor_Value
858756015552777037,2,Excellent_Value
652169253810755945,1,Fair_Value
1339958472572006683,1,Fair_Value
36237325,2,Excellent_Value
1326153665286441479,1,Fair_Value
20331804,1,Fair_Value
994196411110311789,1,Fair_Value
1379243130659698173,2,Excellent_Value
1112242586509856697,0,Poor_Value
50312749,2,Excellent_Value
1247877938515033302,2,Excellent_Value
1437090683702778501,2,Excellent_Value
766646932547080856,2,Excellent_Value
1317011715411416344,1,Fair_Value
39392535,0,Poor_Value
8592609,1,Fair_Value
36042666,1,Fair_Value
1158795684019785309,1,Fair_Value
5666454,2,Excellent_Value
9075976,1,Fair_Value
1144767417938873415,0,Poor_Value
31576518,2,Excellent_Value
1339446,2,Excellent_Value
1150048572593103078,0,Poor_Value
11721547,0,Poor_Value
1132744910962686789,0,Poor_Value
1149424147926210207,0,Poor_Value
24036794,0,Poor_Value
29094166,1,Fair_Value
50549243,1,Fair_Value
1101585464609805674,1,Fair_Value
1128074869181208871,0,Poor_Value
46623032,1,Fair_Value
35236207,2,Excellent_Value
999270749959212698,2,Excellent_Value
29016030,1,Fair_Value
30816842,2,Excellent_Value
1032038236788097783,2,Excellent_Value
1285110171258041431,2,Excellent_Value
1317410082766370747,1,Fair_Value
12873632,2,Excellent_Value
32921792,1,Fair_Value
47956728,1,Fair_Value
1182728713573762731,1,Fair_Value
1458912814944503247,0,Poor_Value
769869889935852099,1,Fair_Value
54225583,0,Poor_Value
1241522238633829611,2,Excellent_Value
1515965520000882303,0,Poor_Value
841447725866898028,1,Fair_Value
615484429717275330,1,Fair_Value
3922420,1,Fair_Value
31738781,1,Fair_Value
41373847,0,Poor_Value
13236254,0,Poor_Value
26755556,2,Excellent_Value
31382921,2,Excellent_Value
963736844531625732,2,Excellent_Value
883440547480692461,0,Poor_Value
7499537,1,Fair_Value
1314892787839891131,1,Fair_Value
43912560,0,Poor_Value
1095029993245165034,0,Poor_Value
8351923,2,Excellent_Value
37689836,2,Excellent_Value
12835527,2,Excellent_Value
961195860830799170,2,Excellent_Value
1166797505238295480,2,Excellent_Value
32824201,2,Excellent_Value
1191457510781720313,1,Fair_Value
12764462,0,Poor_Value
49928372,1,Fair_Value
736691295612544209,0,Poor_Value
5681294,1,Fair_Value
14688271,0,Poor_Value
20865351,2,Excellent_Value
21513296,2,Excellent_Value
9150562,2,Excellent_Value
41176203,1,Fair_Value
51324516,0,Poor_Value
2658295,0,Poor_Value
845086498076921962,2,Excellent_Value
1217639267421460468,2,Excellent_Value
1161037679694842931,1,Fair_Value
1416661501978562787,2,Excellent_Value
1432020803237446977,1,Fair_Value
705896643799714466,1,Fair_Value
31356493,2,Excellent_Value
981995330047348872,1,Fair_Value
1495814430990039593,2,Excellent_Value
6336315,2,Excellent_Value
965980173384002226,2,Excellent_Value
5632275,2,Excellent_Value
899346666264349453,0,Poor_Value
16178751,1,Fair_Value
36888612,0,Poor_Value
15774694,1,Fair_Value
36201827,1,Fair_Value
1058381649072104336,2,Excellent_Value
978349,0,Poor_Value
1178594425670648426,1,Fair_Value
17416563,1,Fair_Value
1011727466553988588,2,Excellent_Value
1093543671387722898,1,Fair_Value
1401258835303318588,1,Fair_Value
925357437127081682,1,Fair_Value
7182761,2,Excellent_Value
639812339828998864,1,Fair_Value
32446441,0,Poor_Value
1383567243104812144,1,Fair_Value
1979461,1,Fair_Value
52662804,0,Poor_Value
53644011,2,Excellent_Value
825620580149284302,0,Poor_Value
1134119634070739732,1,Fair_Value
980516416504444495,1,Fair_Value
9370098,0,Poor_Value
39868026,0,Poor_Value
51403713,2,Excellent_Value
14619235,0,Poor_Value
36078299,2,Excellent_Value
864595084219671852,0,Poor_Value
810068254440674606,1,Fair_Value
735760776643164638,0,Poor_Value
25421597,1,Fair_Value
49987273,2,Excellent_Value
1456663262902761952,2,Excellent_Value
36032056,1,Fair_Value
1122455427307142091,1,Fair_Value
1374661161773149882,0,Poor_Value
27725598,0,Poor_Value
716652774151269764,0,Poor_Value
1152563040371955168,1,Fair_Value
6276379,0,Poor_Value
12584630,2,Excellent_Value
837815995465328033,0,Poor_Value
1245926544672824087,0,Poor_Value
763050239742345714,2,Excellent_Value
1313951512968407517,1,Fair_Value
989776487893023193,2,Excellent_Value
22694237,2,Excellent_Value
1311798756872061099,2,Excellent_Value
45367687,2,Excellent_Value
1164045206438599865,2,Excellent_Value
910405113807398155,2,Excellent_Value
32490523,2,Excellent_Value
42932591,0,Poor_Value
905983536943253498,0,Poor_Value
1405549790616727068,1,Fair_Value
1269648772514583952,0,Poor_Value
171212,0,Poor_Value
50384670,1,Fair_Value
648545594256455054,2,Excellent_Value
35493829,1,Fair_Value
1087160945116768330,2,Excellent_Value
696476269224778418,2,Excellent_Value
1140507234098134457,0,Poor_Value
18958877,1,Fair_Value
1316186525661395817,1,Fair_Value
1382116488945219354,2,Excellent_Value
1005851636838842408,1,Fair_Value
1217476843385080272,1,Fair_Value
705963699397928779,0,Poor_Value
5581254,1,Fair_Value
808620715893568547,0,Poor_Value
1460111388194021661,1,Fair_Value
1725833,1,Fair_Value
797226511659413115,0,Poor_Value
3475437,2,Excellent_Value
777526488498930460,1,Fair_Value
19588004,1,Fair_Value
658141323322234615,1,Fair_Value
821106180897930688,1,Fair_Value
29037061,2,Excellent_Value
954643519390375183,2,Excellent_Value
1396460159849375232,0,Poor_Value
1306960776734997113,1,Fair_Value
1498049022974549013,1,Fair_Value
991434284653578797,0,Poor_Value
1375570176497825345,0,Poor_Value
587650744978021972,2,Excellent_Value
1431449392206519858,2,Excellent_Value
768312131717671432,2,Excellent_Value
1290115697048170116,1,Fair_Value
14299097,0,Poor_Value
1378364976205253865,0,Poor_Value
13332858,1,Fair_Value
1121825200863451266,0,Poor_Value
1227012519692478116,2,Excellent_Value
1117549484196641721,1,Fair_Value
50896231,0,Poor_Value
43258778,1,Fair_Value
911019438567715389,1,Fair_Value
41247180,0,Poor_Value
39653265,2,Excellent_Value
1395789719896513034,1,Fair_Value
1480598224041837550,2,Excellent_Value
1269647523233781823,1,Fair_Value
27523751,1,Fair_Value
1176181883954544177,1,Fair_Value
858007295261536783,0,Poor_Value
955285139824675411,1,Fair_Value
1410611404812271045,0,Poor_Value
1391397321349524646,0,Poor_Value
933465326568245099,0,Poor_Value
5482404,2,Excellent_Value
43125763,2,Excellent_Value
1133391924806214905,0,Poor_Value
1298614921911753254,1,Fair_Value
30275221,2,Excellent_Value
1717642,1,Fair_Value
782013529979925542,1,Fair_Value
35642179,2,Excellent_Value
53746030,1,Fair_Value
8239283,0,Poor_Value
1415260713085432684,1,Fair_Value
175102,2,Excellent_Value
4412483,2,Excellent_Value
9296524,1,Fair_Value
5794886,1,Fair_Value
50324798,1,Fair_Value
37862758,1,Fair_Value
1301073677084046260,1,Fair_Value
1498048981587272929,1,Fair_Value
2636716,0,Poor_Value
1016659400822781319,0,Poor_Value
846389550799997719,0,Poor_Value
907272858616337793,1,Fair_Value
5196116,2,Excellent_Value
43912272,0,Poor_Value
45364611,0,Poor_Value
598422465479048707,0,Poor_Value
1303042900495492644,1,Fair_Value
963018663792942453,2,Excellent_Value
1301008206013404136,0,Poor_Value
33037113,1,Fair_Value
818195233784141985,1,Fair_Value
1223432740581454458,1,Fair_Value
25207428,0,Poor_Value
857720288388952954,0,Poor_Value
50379263,0,Poor_Value
592883,2,Excellent_Value
3509878,0,Poor_Value
944236471363891323,2,Excellent_Value
810783382090704865,2,Excellent_Value
1096585070917184653,1,Fair_Value
1511683972407558043,0,Poor_Value
1084306627664553948,0,Poor_Value
41114574,0,Poor_Value
31743003,1,Fair_Value
83257,2,Excellent_Value
1402611520111660508,2,Excellent_Value
40383207,1,Fair_Value
25593110,0,Poor_Value
597609,0,Poor_Value
784012288487296264,0,Poor_Value
19499099,0,Poor_Value
1396606416646226726,1,Fair_Value
1199500674513713120,1,Fair_Value
2980184,0,Poor_Value
859336,2,Excellent_Value
1470349291081138077,2,Excellent_Value
35782746,1,Fair_Value
1069772301151499866,1,Fair_Value
1358848679909998602,1,Fair_Value
1294342268790491607,0,Poor_Value
687794309321808337,1,Fair_Value
1326025119129619655,0,Poor_Value
1040795877816119448,0,Poor_Value
1212361504242520849,1,Fair_Value
1370500961872119075,2,Excellent_Value
643520153501792059,1,Fair_Value
621769482242813487,0,Poor_Value
2771788,1,Fair_Value
28160772,0,Poor_Value
1218382438055175094,2,Excellent_Value
43336594,1,Fair_Value
43710755,0,Poor_Value
1015135961099516601,0,Poor_Value
1116797631325321786,0,Poor_Value
1414653504973676755,2,Excellent_Value
51787331,0,Poor_Value
1003165099610687293,2,Excellent_Value
44015309,2,Excellent_Value
20996848,0,Poor_Value
1405163389318055209,0,Poor_Value
46313843,0,Poor_Value
44609975,2,Excellent_Value
34621238,0,Poor_Value
610952797301752798,1,Fair_Value
1494603849304502454,2,Excellent_Value
15529725,2,Excellent_Value
1387954269482742126,0,Poor_Value
42382489,1,Fair_Value
811382571733548704,0,Poor_Value
586809621997971024,2,Excellent_Value
1094939442085879261,0,Poor_Value
623393254391477762,0,Poor_Value
47476769,1,Fair_Value
909608520414602372,2,Excellent_Value
29967,1,Fair_Value
963226702416720987,1,Fair_Value
891611786127344837,1,Fair_Value
816849292948023117,0,Poor_Value
1269782088887647318,1,Fair_Value
674746820521013486,0,Poor_Value
1144876573531250089,1,Fair_Value
1016580552609426002,0,Poor_Value
1378515037201865951,0,Poor_Value
1399514533042063062,2,Excellent_Value
144978,2,Excellent_Value
671828557227910061,2,Excellent_Value
1012979318858021286,2,Excellent_Value
49777464,2,Excellent_Value
21312569,0,Poor_Value
33528960,2,Excellent_Value
52532198,2,Excellent_Value
1358855867762654760,1,Fair_Value
904365440993437557,2,Excellent_Value
1461612616329802761,1,Fair_Value
921012094102779515,1,Fair_Value
27808710,2,Excellent_Value
1497528664341611088,2,Excellent_Value
19491111,2,Excellent_Value
2234256,2,Excellent_Value
13952004,2,Excellent_Value
1213719140803369184,2,Excellent_Value
17833058,1,Fair_Value
1395903860685646808,1,Fair_Value
1452370310385768937,2,Excellent_Value
23549566,0,Poor_Value
1144748798520861545,0,Poor_Value
1479703948230440977,0,Poor_Value
1142212758664077380,0,Poor_Value
41931319,2,Excellent_Value
26531512,0,Poor_Value
50223390,0,Poor_Value
904317165657088833,0,Poor_Value
6782485,1,Fair_Value
45542268,1,Fair_Value
7515475,1,Fair_Value
1417633711995126865,2,Excellent_Value
938049294257484772,2,Excellent_Value
39420371,1,Fair_Value
17190346,2,Excellent_Value
1261915460806741008,2,Excellent_Value
32104394,2,Excellent_Value
1349405938975328895,1,Fair_Value
1173507239518275071,0,Poor_Value
706107387297135961,2,Excellent_Value
1472547032349208687,2,Excellent_Value
622468529787837302,2,Excellent_Value
697784972854862133,1,Fair_Value
1142177468297837015,1,Fair_Value
595684975362097993,1,Fair_Value
31935307,2,Excellent_Value
45106798,1,Fair_Value
1416781251765126962,2,Excellent_Value
13674104,2,Excellent_Value
25840507,1,Fair_Value
19175066,2,Excellent_Value
18349074,1,Fair_Value
1260999963741698610,2,Excellent_Value
19059729,1,Fair_Value
1392444726361193745,1,Fair_Value
910333541858185042,0,Poor_Value
49542054,1,Fair_Value
1234558333201389055,0,Poor_Value
6628985,2,Excellent_Value
548672290246509889,1,Fair_Value
1045931777963083931,2,Excellent_Value
1096424480119436554,0,Poor_Value
1221276875767973721,0,Poor_Value
976834690405393163,0,Poor_Value
10307039,1,Fair_Value
661114654788161588,1,Fair_Value
22717224,1,Fair_Value
1133404090161914795,0,Poor_Value
1470573962291109943,2,Excellent_Value
1018361599712532834,1,Fair_Value
40226006,1,Fair_Value
1403006524039674492,1,Fair_Value
27088259,2,Excellent_Value
4438968,2,Excellent_Value
1182844625114644864,1,Fair_Value
45238849,0,Poor_Value
747755131196852237,1,Fair_Value
904420720678228114,1,Fair_Value
1405130297680329264,2,Excellent_Value
1043651903492233760,2,Excellent_Value
1123969559899940085,0,Poor_Value
922463769813081886,0,Poor_Value
1263184645520133214,1,Fair_Value
28938416,2,Excellent_Value
1249377358113175039,0,Poor_Value
53610005,0,Poor_Value
1290965008975171998,0,Poor_Value
1199233258842681646,2,Excellent_Value
37914754,1,Fair_Value
9490932,1,Fair_Value
1450194611724972829,0,Poor_Value
48696819,2,Excellent_Value
1306748963246914152,0,Poor_Value
37357200,1,Fair_Value
53576452,0,Poor_Value
1417536766342747856,1,Fair_Value
1355969696923175706,0,Poor_Value
1450212183333776456,2,Excellent_Value
988984712246419901,0,Poor_Value
10729994,1,Fair_Value
1121731358294301529,0,Poor_Value
876537199524512319,1,Fair_Value
21074794,2,Excellent_Value
810144524510500230,1,Fair_Value
49278321,0,Poor_Value
7143778,0,Poor_Value
847164706482090564,2,Excellent_Value
706774096959795979,0,Poor_Value
5707532,1,Fair_Value
1031535979705985110,2,Excellent_Value
1253139748329445586,1,Fair_Value
7650309,0,Poor_Value
794320624094294086,2,Excellent_Value
19745201,0,Poor_Value
932124193284850005,0,Poor_Value
1405924151317202688,0,Poor_Value
1332071121302440243,0,Poor_Value
1477877045410430542,0,Poor_Value
30693368,1,Fair_Value
22651009,2,Excellent_Value
877523476299099759,0,Poor_Value
12429503,1,Fair_Value
1013866632696439637,1,Fair_Value
1059760146629436198,2,Excellent_Value
21047729,1,Fair_Value
1112553518473267254,1,Fair_Value
53166508,0,Poor_Value
1252252154407518242,0,Poor_Value
53496125,1,Fair_Value
5117701,2,Excellent_Value
38819170,0,Poor_Value
43839602,0,Poor_Value
837694857018719523,1,Fair_Value
3138510,2,Excellent_Value
665326648073120191,2,Excellent_Value
19408306,2,Excellent_Value
39110674,1,Fair_Value
15708231,1,Fair_Value
1415402409391286749,0,Poor_Value
2366182,0,Poor_Value
4605402,1,Fair_Value
1273548061071078024,1,Fair_Value
672009521515113938,1,Fair_Value
3080062,2,Excellent_Value
45468740,2,Excellent_Value
5031745,2,Excellent_Value
50698340,2,Excellent_Value
48299974,0,Poor_Value
1514921557638918552,0,Poor_Value
32870699,0,Poor_Value
1018015582790466970,0,Poor_Value
1080206158019177486,1,Fair_Value
1118060651799392126,0,Poor_Value
1148370,2,Excellent_Value
1202837099990612885,0,Poor_Value
784014927358566873,0,Poor_Value
771886312335958421,2,Excellent_Value
2956374,1,Fair_Value
542822559960498876,0,Poor_Value
19364007,2,Excellent_Value
1453012861231393150,0,Poor_Value
33556281,0,Poor_Value
966147596921892328,2,Excellent_Value
1485380179631773834,0,Poor_Value
10031908,1,Fair_Value
1224790281137187985,1,Fair_Value
882460752783372596,1,Fair_Value
23684875,1,Fair_Value
784018861799142941,0,Poor_Value
698696792836408288,1,Fair_Value
1237819979663727069,2,Excellent_Value
50580367,2,Excellent_Value
1018316793658159117,0,Poor_Value
21906749,2,Excellent_Value
608328445772776049,0,Poor_Value
1232245507229225244,2,Excellent_Value
1589977,0,Poor_Value
50726168,1,Fair_Value
22403283,2,Excellent_Value
52629946,0,Poor_Value
1419861404812750852,0,Poor_Value
29928078,0,Poor_Value
811383103337494700,0,Poor_Value
704995305925496272,0,Poor_Value
5571807,0,Poor_Value
13310139,2,Excellent_Value
2145207,2,Excellent_Value
27555509,2,Excellent_Value
44451130,0,Poor_Value
52632786,2,Excellent_Value
308885,2,Excellent_Value
7362845,1,Fair_Value
1512566219532256632,0,Poor_Value
1145472436670836542,2,Excellent_Value
148627,1,Fair_Value
964813015756041492,2,Excellent_Value
808623329554129693,0,Poor_Value
1027081895409509516,0,Poor_Value
18670784,1,Fair_Value
50348043,0,Poor_Value
39777786,2,Excellent_Value
742972688101060402,0,Poor_Value
992004,0,Poor_Value
1696519,2,Excellent_Value
1746666,1,Fair_Value
872464209531131082,0,Poor_Value
718391151703288160,1,Fair_Value
438786,2,Excellent_Value
4429475,1,Fair_Value
837045,0,Poor_Value
8950246,1,Fair_Value
32896487,1,Fair_Value
755858876344760781,0,Poor_Value
1095150634044106443,2,Excellent_Value
13766499,1,Fair_Value
948549845529751333,2,Excellent_Value
912348085119167096,1,Fair_Value
