host_id,id,value_encoded,value_category
18658510,970351150121324039,2,Poor_Value
9109983,19363609,2,Poor_Value
37353287,50150397,1,Fair_Value
50160697,20269328,0,Excellent_Value
254826659,48032809,1,Fair_Value
498092235,857158753621416930,1,Fair_Value
107434423,30368629,2,Poor_Value
10431718,1485380179631773834,2,Poor_Value
389705998,48404585,2,Poor_Value
509640381,874774049883844422,2,Poor_Value
7598687,1408932,0,Excellent_Value
588683840,1197428710633545337,2,Poor_Value
218088604,35773104,0,Excellent_Value
52178915,32501596,1,Fair_Value
303118342,54245229,2,Poor_Value
485192676,746295463399967847,2,Poor_Value
415840703,1080510265048636741,2,Poor_Value
468914943,1131578471073673286,0,Excellent_Value
6789170,1245838,2,Poor_Value
5474712,917629209375752991,0,Excellent_Value
693029226,1411085090089073686,1,Fair_Value
410094341,51103339,2,Poor_Value
418599072,664767833364521386,2,Poor_Value
163395222,1330643729151163655,1,Fair_Value
7801014,23827662,1,Fair_Value
50603993,11755367,0,Excellent_Value
7335923,12154955,2,Poor_Value
456039968,613201818171734521,2,Poor_Value
100428075,47889278,2,Poor_Value
43695190,18931048,0,Excellent_Value
4656446,4841072,1,Fair_Value
234893241,903541355142435030,0,Excellent_Value
251230479,35642260,2,Poor_Value
481273640,725308757664813335,0,Excellent_Value
89016011,52599618,1,Fair_Value
48631242,1405916808039211013,2,Poor_Value
390710729,1487238839211130899,0,Excellent_Value
3017970,51349965,2,Poor_Value
118590621,40202533,2,Poor_Value
407386163,548847242282402391,0,Excellent_Value
576739896,1421090199358349174,0,Excellent_Value
528376079,999270749959212698,1,Fair_Value
34291596,53992166,2,Poor_Value
95769712,24991467,0,Excellent_Value
545779324,1123402670568038006,1,Fair_Value
159391934,1010828732678763720,0,Excellent_Value
225505251,1515316249608534778,0,Excellent_Value
143521062,1421930870383760194,1,Fair_Value
443464789,591383781081764771,2,Poor_Value
700695652,1463850545583880868,1,Fair_Value
3250518,648086,0,Excellent_Value
796593,592088296841808893,0,Excellent_Value
210933477,1369099063254390170,1,Fair_Value
241952497,837891950245424344,2,Poor_Value
375082226,1256156183185959367,2,Poor_Value
22693829,705686492596712852,0,Excellent_Value
486034681,889364390508604881,0,Excellent_Value
276087621,880542232486267192,1,Fair_Value
344754358,1511127156470950049,2,Poor_Value
542041520,1018310120742991143,1,Fair_Value
291870029,38352889,1,Fair_Value
542041520,1019657155162958240,2,Poor_Value
140802212,1275581906135836760,2,Poor_Value
3895812,994635931907848386,2,Poor_Value
1393654,50444103,2,Poor_Value
456697664,954883182601914112,0,Excellent_Value
505226465,846389550799997719,1,Fair_Value
478977541,1152563040371955168,2,Poor_Value
55424160,41642201,2,Poor_Value
100835160,32745905,2,Poor_Value
432939989,871751517408022182,0,Excellent_Value
445697747,793486204992483737,1,Fair_Value
163323218,1173981105012151032,0,Excellent_Value
41550170,802437191796639727,0,Excellent_Value
163339428,29990041,2,Poor_Value
45743415,1320377110774178183,0,Excellent_Value
142882,57676,2,Poor_Value
33686673,7421008,1,Fair_Value
11234411,9717679,2,Poor_Value
8673503,26778414,2,Poor_Value
9671674,1851985,1,Fair_Value
50603993,1397320511063174311,0,Excellent_Value
220269754,1468394368093744034,1,Fair_Value
106564250,737037705253023747,2,Poor_Value
391964118,572443850261301078,1,Fair_Value
446820235,1143858391937460207,2,Poor_Value
22012010,933414395071702853,1,Fair_Value
271336383,36588067,2,Poor_Value
51367315,53323037,0,Excellent_Value
82919172,1371975756619877025,1,Fair_Value
541440760,1504387296244623139,2,Poor_Value
43187862,961932410368386572,0,Excellent_Value
542041520,1018359813548236444,1,Fair_Value
91333416,22032438,1,Fair_Value
542041520,1016808765040974343,2,Poor_Value
280000822,773246253620936891,1,Fair_Value
270306914,1015135961099516601,1,Fair_Value
159355723,706257611533241785,2,Poor_Value
18414216,31576518,1,Fair_Value
273383711,1061619407996958610,1,Fair_Value
370913731,45752643,1,Fair_Value
250109940,33970040,2,Poor_Value
713370791,1487958229785409562,1,Fair_Value
1472096,1197111784319202393,2,Poor_Value
500398416,985552542877913626,0,Excellent_Value
5911739,1361287425809269706,2,Poor_Value
37353287,809615406842825903,1,Fair_Value
339672674,51841364,1,Fair_Value
449552557,600594946635588626,1,Fair_Value
252245813,33496543,2,Poor_Value
596563985,1242761865146585422,1,Fair_Value
10981379,30693328,0,Excellent_Value
696081080,1423380212643015361,2,Poor_Value
495900269,887892172266757539,0,Excellent_Value
576739896,1214713875541170716,0,Excellent_Value
201430482,32191720,0,Excellent_Value
4185643,581103175322631585,0,Excellent_Value
467281306,1012939445179622087,1,Fair_Value
3017970,765226214210677092,2,Poor_Value
50875203,1090758552085371115,0,Excellent_Value
477980041,707914774923549537,1,Fair_Value
576143,21047729,2,Poor_Value
988375,32891490,1,Fair_Value
374713796,1033317734814309227,1,Fair_Value
544771152,1047022043838559587,2,Poor_Value
5775724,1395892937303884792,1,Fair_Value
43230181,756742000554293536,0,Excellent_Value
123828561,18011360,2,Poor_Value
22223682,6707650,2,Poor_Value
346580,15806021,2,Poor_Value
17385597,764585689954232601,0,Excellent_Value
304721494,52008865,0,Excellent_Value
661913733,1451911759222697475,1,Fair_Value
451670426,899508686323583373,1,Fair_Value
27191342,665326648073120191,2,Poor_Value
86174109,804200219598784619,1,Fair_Value
148427269,609473536651596361,1,Fair_Value
163722561,22403752,2,Poor_Value
510518061,889895091148423457,0,Excellent_Value
31991928,1222496897677771746,0,Excellent_Value
25519858,33533716,0,Excellent_Value
339697209,53938216,1,Fair_Value
34963239,803858959410190155,1,Fair_Value
221930525,1434998720390770418,2,Poor_Value
326010257,695483519708783762,1,Fair_Value
111817270,1313101776279851701,0,Excellent_Value
241739739,32216182,0,Excellent_Value
72387792,20305889,2,Poor_Value
11701874,1510051947040590666,0,Excellent_Value
11295162,1579303,1,Fair_Value
210933477,1368993888984710205,1,Fair_Value
46637397,904385800335978104,1,Fair_Value
482677761,732727382784441036,2,Poor_Value
6392651,5884420,1,Fair_Value
61679353,714748145452511764,0,Excellent_Value
84190672,1013375758527033200,1,Fair_Value
23195770,4470873,0,Excellent_Value
707545442,1466887314498337383,2,Poor_Value
666250349,1308273220525009945,0,Excellent_Value
107434423,53763980,2,Poor_Value
1879006,23148497,1,Fair_Value
3017970,973258326216489661,1,Fair_Value
251377396,1064520611038899972,1,Fair_Value
596564227,1242761615207811666,2,Poor_Value
219716720,50788863,0,Excellent_Value
231390167,1345328284731803529,0,Excellent_Value
653887710,1253201074858558842,0,Excellent_Value
106527181,50580367,0,Excellent_Value
164739817,44701446,0,Excellent_Value
389697794,808623187874083302,2,Poor_Value
95100667,886513074171118513,0,Excellent_Value
287717511,752794360610451115,1,Fair_Value
57826298,844399051651916022,0,Excellent_Value
478633299,1158314844668332853,2,Poor_Value
157053281,843410231738472147,2,Poor_Value
1105069,40377350,2,Poor_Value
6656178,15283495,1,Fair_Value
393578912,1029244603573056420,2,Poor_Value
107434423,838148780496067373,1,Fair_Value
46423886,8869066,2,Poor_Value
250513009,555314457347798912,0,Excellent_Value
54560649,45831049,2,Poor_Value
142682809,836337995872891201,0,Excellent_Value
46039964,8783597,2,Poor_Value
526122710,1048853715450465376,0,Excellent_Value
659321659,1277200094652790792,2,Poor_Value
159843279,21906749,0,Excellent_Value
156943235,21648684,2,Poor_Value
2277848,1163079338725201468,0,Excellent_Value
68429713,1516932610481368919,0,Excellent_Value
389697794,808638556446268549,2,Poor_Value
6670117,943582303431202206,0,Excellent_Value
410581373,50811920,2,Poor_Value
408623755,50707182,0,Excellent_Value
410094341,51104324,2,Poor_Value
35672112,1353428745220842239,0,Excellent_Value
339697209,1331412772853325165,0,Excellent_Value
59589370,53893213,0,Excellent_Value
67843474,579540731642206967,1,Fair_Value
273886014,885323424412848082,2,Poor_Value
542041520,1094714965745649993,2,Poor_Value
1776403,350479,2,Poor_Value
63147971,796456236246112758,0,Excellent_Value
21226960,20425693,0,Excellent_Value
72813894,1122082203065797867,2,Poor_Value
11526857,1295134936581435489,1,Fair_Value
20695538,18024009,1,Fair_Value
557179704,1071427623712607018,0,Excellent_Value
1244308,269463,2,Poor_Value
39281841,13244880,1,Fair_Value
98029660,517552718697721599,1,Fair_Value
210090,1827638,2,Poor_Value
70722023,37783256,0,Excellent_Value
159356329,31415703,0,Excellent_Value
213233838,28230189,0,Excellent_Value
4261621,880053805480350795,2,Poor_Value
429429981,53196552,1,Fair_Value
33472100,54358763,0,Excellent_Value
2238981,42355619,1,Fair_Value
24429074,42837273,0,Excellent_Value
34480173,15297353,0,Excellent_Value
94317684,1452756118791609373,0,Excellent_Value
674880825,1394538057884244510,0,Excellent_Value
100238132,1064534445250057159,1,Fair_Value
9732854,1453426026821408775,0,Excellent_Value
10695588,1120297211167639367,1,Fair_Value
542041520,1003442979944154688,2,Poor_Value
501999278,1130372843370051959,0,Excellent_Value
65776540,781520659085778205,0,Excellent_Value
9145110,30042211,0,Excellent_Value
681534187,1394685663810455094,0,Excellent_Value
1282404,21253864,0,Excellent_Value
542041520,1088689369105133027,1,Fair_Value
16687084,751463456796780679,2,Poor_Value
81928110,13862725,0,Excellent_Value
32341185,6233008,2,Poor_Value
6087917,25427084,2,Poor_Value
580180349,1166721972370101101,2,Poor_Value
501999278,1005730562194458529,1,Fair_Value
401581193,761811209587447197,0,Excellent_Value
71975,928917685646963557,2,Poor_Value
9624153,3251193,1,Fair_Value
3653917,1429022,2,Poor_Value
656191387,1513092580900572257,0,Excellent_Value
26228756,1027081895409509516,2,Poor_Value
124106015,18504051,0,Excellent_Value
78927322,20732298,2,Poor_Value
275116582,36601074,0,Excellent_Value
233982334,31294109,2,Poor_Value
64824010,1047949231471571441,0,Excellent_Value
65163537,13398876,0,Excellent_Value
25368470,579177643609890240,0,Excellent_Value
598272503,1274792849134720241,0,Excellent_Value
4687340,884770,0,Excellent_Value
550007324,1041618917562121506,1,Fair_Value
198215993,966998632688017681,2,Poor_Value
326010257,50571997,1,Fair_Value
5529529,18221524,2,Poor_Value
260863613,684315130805765507,0,Excellent_Value
148259054,42171776,1,Fair_Value
542041520,1019966323227684768,1,Fair_Value
175541663,1209050524008313767,0,Excellent_Value
305148755,39702316,2,Poor_Value
16687084,23362050,2,Poor_Value
457306585,754524179498519547,0,Excellent_Value
52178915,31266646,1,Fair_Value
31607663,10281987,2,Poor_Value
157999191,1451577711202549073,0,Excellent_Value
225462111,1374824169465719073,2,Poor_Value
188171163,1307616464455137909,0,Excellent_Value
502034331,1371131595664695209,0,Excellent_Value
495900269,889307320558401170,0,Excellent_Value
57068872,25842694,2,Poor_Value
1291828,741131,1,Fair_Value
430703166,910405113807398155,0,Excellent_Value
585506345,1370666798133498321,2,Poor_Value
89704516,15434322,1,Fair_Value
2612268,1181761624986674235,1,Fair_Value
105646223,30851994,2,Poor_Value
97286709,1399548337489677315,1,Fair_Value
26126888,1433704288270297157,1,Fair_Value
84808340,1150247720909886294,1,Fair_Value
537640049,983340595281922147,2,Poor_Value
10063133,25629939,0,Excellent_Value
437723,44015717,2,Poor_Value
351395739,860380347868420763,2,Poor_Value
80232616,989201211312599724,2,Poor_Value
77980842,53158988,2,Poor_Value
69562663,12782820,1,Fair_Value
501999278,1334786157289076848,0,Excellent_Value
542041520,1016354970965093190,1,Fair_Value
501999278,1130369504534544316,1,Fair_Value
176971378,978111362248798719,1,Fair_Value
336748405,54110477,2,Poor_Value
576739896,1445735207238725086,1,Fair_Value
468914943,1324612985841525829,0,Excellent_Value
141601409,40984912,2,Poor_Value
29535485,25405200,2,Poor_Value
564741947,1103827392818395394,0,Excellent_Value
43349223,1095604757711034787,0,Excellent_Value
48413460,9451858,0,Excellent_Value
468914943,747852470402929868,0,Excellent_Value
30806074,5933019,0,Excellent_Value
52178915,53025748,1,Fair_Value
501963731,1113227820717253260,1,Fair_Value
67843474,1124670765086388236,1,Fair_Value
539066811,989131026826392510,0,Excellent_Value
67179654,1405262350770873270,1,Fair_Value
159355723,1115951696543027066,2,Poor_Value
523478008,1162352360322751164,2,Poor_Value
86206665,1295029434276208228,1,Fair_Value
1457673,1399003,2,Poor_Value
542041520,1018305017114987031,2,Poor_Value
512712093,882094110989037393,2,Poor_Value
8336938,52733724,1,Fair_Value
7335923,1351783,2,Poor_Value
676079762,1350969664905237497,1,Fair_Value
1328044,825620580149284302,1,Fair_Value
1368144,691498082577378997,1,Fair_Value
487442117,850636253622296051,0,Excellent_Value
442029804,699133259285445777,1,Fair_Value
34390463,41007814,0,Excellent_Value
351395739,857596257496369527,2,Poor_Value
29872894,52206756,0,Excellent_Value
228618394,34309758,1,Fair_Value
15822576,1109120165393847906,1,Fair_Value
473999663,702094670509311136,1,Fair_Value
22891271,4580677,1,Fair_Value
2797149,805951666468538876,0,Excellent_Value
27123550,1158068732426365988,0,Excellent_Value
79715071,46877156,2,Poor_Value
692474995,1408945497615128490,2,Poor_Value
3045132,789086444499709691,2,Poor_Value
30171569,40015534,0,Excellent_Value
541569666,1000795128205508916,1,Fair_Value
441929882,54404291,1,Fair_Value
242003063,1163879022676618404,0,Excellent_Value
567819932,1115570481117389967,0,Excellent_Value
789091,7202063,2,Poor_Value
10022622,3522000,2,Poor_Value
325755259,1259524610590433697,2,Poor_Value
468914943,1498049060900913981,2,Poor_Value
792371,1156551380854031215,2,Poor_Value
188218045,45505675,2,Poor_Value
501999278,1098071898885623021,1,Fair_Value
25519858,32361480,0,Excellent_Value
6660574,12409132,1,Fair_Value
22012010,49176921,0,Excellent_Value
2883813,1391711801272754233,1,Fair_Value
11820504,1267489709047038540,0,Excellent_Value
19584367,17651619,2,Poor_Value
233163395,549991088385219400,2,Poor_Value
446820235,1143952502234626161,2,Poor_Value
13204116,6065743,1,Fair_Value
8030315,51250970,0,Excellent_Value
4884811,5037937,0,Excellent_Value
10868166,2130260,2,Poor_Value
92719573,904525032176807315,2,Poor_Value
26860,1055406947813628516,1,Fair_Value
471188701,801496530012616817,2,Poor_Value
71240706,1173922781045455949,1,Fair_Value
468979710,669038338500030593,1,Fair_Value
9721401,26303324,2,Poor_Value
480237365,1294325400710788119,1,Fair_Value
253980233,771244981032665581,2,Poor_Value
1158145,1166307377442323732,2,Poor_Value
430730931,1026977258472008754,2,Poor_Value
2630368,49840511,2,Poor_Value
408623755,50707427,0,Excellent_Value
546086229,1169836686900669713,1,Fair_Value
3142348,13815250,0,Excellent_Value
450802168,864595084219671852,1,Fair_Value
466663446,661284220482560720,1,Fair_Value
3729230,728884,2,Poor_Value
39041682,8155586,0,Excellent_Value
350864458,1493810889637612330,1,Fair_Value
562404928,1102213303929744573,1,Fair_Value
542041520,1021531933998169719,2,Poor_Value
62636225,11767737,1,Fair_Value
305938560,41131243,1,Fair_Value
47514427,37686015,1,Fair_Value
5042067,6684182,2,Poor_Value
43999040,710885041253129796,1,Fair_Value
63824357,11951092,0,Excellent_Value
156086844,22058703,1,Fair_Value
501999278,1104977631833548720,1,Fair_Value
407386163,1152361754166477144,0,Excellent_Value
488138489,1218908468846863318,2,Poor_Value
96133114,911175876653226913,0,Excellent_Value
8184593,965304179059483970,1,Fair_Value
11697746,1140636499692159897,1,Fair_Value
915738,189785,0,Excellent_Value
70722023,41001930,0,Excellent_Value
7108507,30069575,2,Poor_Value
82424425,621926321337663816,0,Excellent_Value
505097382,845771398114385013,2,Poor_Value
127250379,980516416504444495,0,Excellent_Value
438954808,1388448055532875952,1,Fair_Value
352830022,1284728199862924284,0,Excellent_Value
3468986,20269012,1,Fair_Value
5569348,43131853,2,Poor_Value
482174715,808621390283270648,2,Poor_Value
103884979,35944209,1,Fair_Value
75913601,13550349,1,Fair_Value
147276739,1083268118181678404,0,Excellent_Value
27356400,677387859653408272,0,Excellent_Value
38690778,10073571,0,Excellent_Value
15265584,565126788986068172,1,Fair_Value
182964658,24263119,0,Excellent_Value
42238593,48328462,2,Poor_Value
175594334,44644966,0,Excellent_Value
207166190,27931661,0,Excellent_Value
3017970,53739912,2,Poor_Value
50875203,48677737,1,Fair_Value
45248504,17624801,2,Poor_Value
143561049,20664630,2,Poor_Value
3547828,43372837,2,Poor_Value
94724739,1341622720325473828,2,Poor_Value
1879006,1339970245821397450,2,Poor_Value
42949105,1241522238633829611,2,Poor_Value
7653310,3220156,2,Poor_Value
120039024,42441596,0,Excellent_Value
5002314,1213788835136299802,0,Excellent_Value
206907108,676748390120733569,1,Fair_Value
537271078,1019022057553511106,0,Excellent_Value
242818541,1394600984725410964,0,Excellent_Value
377119323,46986719,1,Fair_Value
72813894,1224141326429072376,2,Poor_Value
3017970,1229748118370929142,1,Fair_Value
