id,value_category,target_encoded
13764695,Poor_Value,0
13768233,Fair_Value,1
13769493,Excellent_Value,2
13774014,Fair_Value,1
13788581,Poor_Value,0
13810224,Fair_Value,1
13815533,Fair_Value,1
13845578,Excellent_Value,2
13883766,Fair_Value,1
13884730,Fair_Value,1
13896608,Poor_Value,0
13973341,Fair_Value,1
14139656,Fair_Value,1
14153586,Excellent_Value,2
14180539,Fair_Value,1
14189398,Fair_Value,1
14190524,Excellent_Value,2
14206695,Excellent_Value,2
14221934,Poor_Value,0
14225205,Fair_Value,1
14255278,Fair_Value,1
14266916,Fair_Value,1
14294502,Fair_Value,1
14299097,Poor_Value,0
14339856,Fair_Value,1
14362264,Poor_Value,0
14373123,Excellent_Value,2
14406178,Fair_Value,1
14452358,Poor_Value,0
14488234,Excellent_Value,2
14490343,Poor_Value,0
14501193,Fair_Value,1
14501673,Excellent_Value,2
14505006,Poor_Value,0
14538591,Excellent_Value,2
14553088,Excellent_Value,2
14553693,Fair_Value,1
14591947,Fair_Value,1
14611058,Excellent_Value,2
14619235,Poor_Value,0
14653250,Poor_Value,0
14673134,Excellent_Value,2
14691164,Poor_Value,0
14705126,Fair_Value,1
14759973,Poor_Value,0
14760041,Fair_Value,1
14763705,Excellent_Value,2
14773919,Excellent_Value,2
14775913,Poor_Value,0
14802586,Excellent_Value,2
14804950,Excellent_Value,2
14841442,Excellent_Value,2
14869325,Excellent_Value,2
14884457,Excellent_Value,2
14903530,Poor_Value,0
14934208,Excellent_Value,2
14953903,Excellent_Value,2
14983353,Fair_Value,1
14990478,Excellent_Value,2
14996188,Fair_Value,1
15051965,Excellent_Value,2
15052541,Fair_Value,1
15054072,Poor_Value,0
15055277,Excellent_Value,2
15060615,Poor_Value,0
15072528,Excellent_Value,2
15111599,Fair_Value,1
15132100,Excellent_Value,2
15132855,Poor_Value,0
15162895,Fair_Value,1
15166182,Fair_Value,1
15174265,Excellent_Value,2
15177460,Excellent_Value,2
15179182,Fair_Value,1
15220043,Poor_Value,0
15236335,Fair_Value,1
15258331,Poor_Value,0
15267186,Excellent_Value,2
15268492,Poor_Value,0
15269286,Excellent_Value,2
15270397,Excellent_Value,2
15282659,Excellent_Value,2
15283495,Fair_Value,1
15297353,Excellent_Value,2
15299001,Fair_Value,1
15314587,Fair_Value,1
15327674,Fair_Value,1
15346313,Poor_Value,0
15363435,Excellent_Value,2
15383658,Excellent_Value,2
15393846,Fair_Value,1
15394942,Fair_Value,1
15400940,Fair_Value,1
15432669,Excellent_Value,2
15512995,Fair_Value,1
15523355,Fair_Value,1
15550123,Fair_Value,1
15567704,Poor_Value,0
15603503,Excellent_Value,2
15603829,Excellent_Value,2
15603927,Excellent_Value,2
15604207,Excellent_Value,2
15604358,Excellent_Value,2
15613006,Fair_Value,1
15663411,Excellent_Value,2
15664146,Fair_Value,1
15675279,Excellent_Value,2
15708231,Fair_Value,1
15718115,Fair_Value,1
15722690,Fair_Value,1
15770116,Poor_Value,0
15774694,Fair_Value,1
15776727,Excellent_Value,2
15806021,Excellent_Value,2
15832358,Excellent_Value,2
15843007,Excellent_Value,2
15849484,Fair_Value,1
15860350,Fair_Value,1
15873231,Excellent_Value,2
15903424,Excellent_Value,2
15920878,Fair_Value,1
15939264,Excellent_Value,2
15939487,Excellent_Value,2
15957963,Excellent_Value,2
15984328,Excellent_Value,2
15987415,Excellent_Value,2
15999597,Excellent_Value,2
16001051,Excellent_Value,2
16068498,Excellent_Value,2
16079346,Excellent_Value,2
16086843,Excellent_Value,2
16088064,Poor_Value,0
16096747,Fair_Value,1
16160696,Poor_Value,0
16162625,Excellent_Value,2
16176101,Excellent_Value,2
16178751,Fair_Value,1
16190202,Excellent_Value,2
16204265,Fair_Value,1
16228848,Excellent_Value,2
16255081,Excellent_Value,2
16287044,Fair_Value,1
16305055,Excellent_Value,2
16312844,Excellent_Value,2
16362304,Fair_Value,1
16392395,Poor_Value,0
16407735,Excellent_Value,2
16426353,Excellent_Value,2
16427484,Fair_Value,1
16442951,Excellent_Value,2
16443034,Excellent_Value,2
16469515,Excellent_Value,2
16497229,Excellent_Value,2
16498921,Excellent_Value,2
16516337,Fair_Value,1
16529602,Excellent_Value,2
16542790,Excellent_Value,2
16560870,Excellent_Value,2
16570521,Fair_Value,1
16587632,Excellent_Value,2
16649876,Poor_Value,0
16652268,Fair_Value,1
16678379,Excellent_Value,2
16688334,Fair_Value,1
16690768,Excellent_Value,2
16700935,Excellent_Value,2
16738680,Fair_Value,1
16778737,Excellent_Value,2
16779078,Excellent_Value,2
16839850,Excellent_Value,2
16868984,Fair_Value,1
16872797,Excellent_Value,2
16944002,Excellent_Value,2
16987679,Excellent_Value,2
17011295,Excellent_Value,2
17016281,Excellent_Value,2
17016637,Excellent_Value,2
17120944,Fair_Value,1
17139721,Fair_Value,1
17156817,Poor_Value,0
17157954,Fair_Value,1
17188701,Excellent_Value,2
17192720,Excellent_Value,2
17193522,Fair_Value,1
17207000,Fair_Value,1
17267153,Excellent_Value,2
17271591,Fair_Value,1
17288451,Fair_Value,1
17301795,Fair_Value,1
17305040,Excellent_Value,2
17318005,Excellent_Value,2
17343208,Fair_Value,1
17345722,Poor_Value,0
17367829,Fair_Value,1
17369805,Fair_Value,1
17405370,Poor_Value,0
17408793,Excellent_Value,2
17419327,Excellent_Value,2
17419803,Fair_Value,1
17420087,Excellent_Value,2
17430696,Excellent_Value,2
17433075,Fair_Value,1
17434665,Fair_Value,1
17444964,Poor_Value,0
17445405,Excellent_Value,2
17516202,Excellent_Value,2
17518933,Excellent_Value,2
17570252,Fair_Value,1
17585947,Poor_Value,0
17622881,Excellent_Value,2
17626794,Excellent_Value,2
17626853,Excellent_Value,2
17626927,Excellent_Value,2
17642091,Excellent_Value,2
17642555,Excellent_Value,2
17642620,Excellent_Value,2
17651619,Excellent_Value,2
17668130,Excellent_Value,2
17670655,Fair_Value,1
17696905,Fair_Value,1
17717979,Excellent_Value,2
17722015,Fair_Value,1
17723975,Excellent_Value,2
17753503,Excellent_Value,2
17767353,Fair_Value,1
17767863,Fair_Value,1
17807709,Fair_Value,1
17811571,Fair_Value,1
17826404,Excellent_Value,2
17833058,Fair_Value,1
17863112,Poor_Value,0
17925808,Excellent_Value,2
17944621,Fair_Value,1
17965243,Poor_Value,0
17979286,Fair_Value,1
17982304,Fair_Value,1
17991554,Excellent_Value,2
18021096,Poor_Value,0
18059324,Excellent_Value,2
18063783,Poor_Value,0
18069283,Fair_Value,1
18111498,Excellent_Value,2
18124506,Poor_Value,0
18153554,Excellent_Value,2
18156135,Fair_Value,1
18199221,Poor_Value,0
18207663,Excellent_Value,2
18209966,Fair_Value,1
18212346,Fair_Value,1
18221524,Fair_Value,1
18231981,Fair_Value,1
18286171,Excellent_Value,2
18333674,Excellent_Value,2
18349074,Fair_Value,1
18359884,Poor_Value,0
18450289,Fair_Value,1
18459919,Fair_Value,1
18464444,Fair_Value,1
18470412,Fair_Value,1
18471072,Fair_Value,1
18471840,Fair_Value,1
18472576,Poor_Value,0
18473036,Fair_Value,1
18474596,Fair_Value,1
18475014,Fair_Value,1
18475146,Fair_Value,1
18488036,Poor_Value,0
18492236,Poor_Value,0
18504951,Fair_Value,1
18527258,Excellent_Value,2
18529703,Poor_Value,0
18546459,Excellent_Value,2
18567881,Poor_Value,0
18571224,Excellent_Value,2
18582383,Excellent_Value,2
18615032,Fair_Value,1
18669935,Poor_Value,0
18718406,Excellent_Value,2
18735080,Excellent_Value,2
18738360,Fair_Value,1
18739271,Fair_Value,1
18757990,Poor_Value,0
18778187,Fair_Value,1
18794629,Fair_Value,1
18810290,Fair_Value,1
18810325,Excellent_Value,2
18828466,Fair_Value,1
18840939,Excellent_Value,2
18848430,Poor_Value,0
18851429,Poor_Value,0
18853563,Excellent_Value,2
18856887,Excellent_Value,2
18873809,Poor_Value,0
18874472,Excellent_Value,2
18874655,Excellent_Value,2
18916029,Poor_Value,0
18926777,Fair_Value,1
18931048,Excellent_Value,2
18974834,Fair_Value,1
18981477,Poor_Value,0
18986977,Fair_Value,1
19012658,Fair_Value,1
19014320,Excellent_Value,2
19014669,Poor_Value,0
19023994,Fair_Value,1
19026673,Excellent_Value,2
19029310,Poor_Value,0
19038261,Poor_Value,0
19050152,Poor_Value,0
19050680,Fair_Value,1
19084255,Fair_Value,1
19125378,Excellent_Value,2
19175066,Excellent_Value,2
19178420,Fair_Value,1
19236730,Poor_Value,0
19273465,Fair_Value,1
19285250,Excellent_Value,2
19307356,Poor_Value,0
19309607,Poor_Value,0
19331975,Excellent_Value,2
19332338,Poor_Value,0
19363609,Excellent_Value,2
19364007,Excellent_Value,2
19365066,Fair_Value,1
19368789,Fair_Value,1
19388714,Fair_Value,1
19403989,Excellent_Value,2
19404355,Poor_Value,0
19404978,Excellent_Value,2
19416507,Excellent_Value,2
19432832,Poor_Value,0
19459929,Poor_Value,0
19475051,Fair_Value,1
19478755,Excellent_Value,2
19499099,Poor_Value,0
19553430,Poor_Value,0
19564659,Poor_Value,0
19570849,Poor_Value,0
19588004,Fair_Value,1
19611889,Poor_Value,0
19623750,Excellent_Value,2
19626323,Excellent_Value,2
19637695,Fair_Value,1
19658833,Poor_Value,0
19680922,Excellent_Value,2
19704114,Excellent_Value,2
19714276,Excellent_Value,2
19721174,Poor_Value,0
19764548,Excellent_Value,2
19782416,Excellent_Value,2
19810694,Fair_Value,1
19813606,Fair_Value,1
19827923,Excellent_Value,2
19828873,Poor_Value,0
19829202,Excellent_Value,2
19830610,Poor_Value,0
19891435,Fair_Value,1
19892991,Poor_Value,0
19933216,Fair_Value,1
19934941,Poor_Value,0
19954872,Excellent_Value,2
20002651,Fair_Value,1
20059569,Excellent_Value,2
20093004,Fair_Value,1
20096735,Fair_Value,1
20121985,Poor_Value,0
20155822,Fair_Value,1
20167050,Fair_Value,1
20169868,Poor_Value,0
20194233,Poor_Value,0
20195883,Poor_Value,0
20257216,Excellent_Value,2
20269012,Excellent_Value,2
20269328,Excellent_Value,2
20287325,Fair_Value,1
20305889,Poor_Value,0
20311264,Fair_Value,1
20331804,Fair_Value,1
20335923,Fair_Value,1
20355620,Excellent_Value,2
20361588,Fair_Value,1
20361695,Poor_Value,0
20393341,Excellent_Value,2
20408951,Fair_Value,1
20424542,Excellent_Value,2
20425693,Fair_Value,1
20460402,Fair_Value,1
20478011,Poor_Value,0
20497174,Poor_Value,0
20501065,Fair_Value,1
20543892,Fair_Value,1
20563658,Poor_Value,0
20571008,Fair_Value,1
20575733,Excellent_Value,2
20576493,Fair_Value,1
20587051,Fair_Value,1
20591785,Fair_Value,1
20608608,Fair_Value,1
20663782,Poor_Value,0
20664630,Poor_Value,0
20695687,Fair_Value,1
20696391,Excellent_Value,2
20724784,Fair_Value,1
20750111,Fair_Value,1
20776056,Fair_Value,1
20805606,Poor_Value,0
20817603,Fair_Value,1
20818261,Poor_Value,0
20847212,Poor_Value,0
20851055,Poor_Value,0
20866502,Fair_Value,1
20873957,Poor_Value,0
20874967,Poor_Value,0
20906522,Excellent_Value,2
20933318,Poor_Value,0
20957462,Excellent_Value,2
20960130,Poor_Value,0
20990167,Poor_Value,0
20990790,Fair_Value,1
20994570,Fair_Value,1
20996848,Poor_Value,0
21010862,Poor_Value,0
21011550,Fair_Value,1
21024486,Fair_Value,1
21026079,Fair_Value,1
21026964,Fair_Value,1
21028247,Poor_Value,0
21047729,Fair_Value,1
21058406,Excellent_Value,2
21066691,Fair_Value,1
21082676,Fair_Value,1
21098885,Fair_Value,1
21111630,Excellent_Value,2
21165478,Poor_Value,0
21177827,Poor_Value,0
21186680,Poor_Value,0
21187925,Fair_Value,1
21189031,Fair_Value,1
21191232,Excellent_Value,2
21203146,Excellent_Value,2
21218038,Poor_Value,0
21231393,Excellent_Value,2
21231615,Excellent_Value,2
21233544,Excellent_Value,2
21253864,Excellent_Value,2
21279515,Excellent_Value,2
21279801,Fair_Value,1
21292744,Fair_Value,1
21297037,Fair_Value,1
21298312,Poor_Value,0
21307662,Excellent_Value,2
21312569,Poor_Value,0
21323311,Poor_Value,0
21323468,Poor_Value,0
21327347,Excellent_Value,2
21348008,Poor_Value,0
21370662,Fair_Value,1
21377089,Fair_Value,1
21380403,Fair_Value,1
21389519,Excellent_Value,2
21399171,Poor_Value,0
21425660,Excellent_Value,2
21440528,Fair_Value,1
21449226,Fair_Value,1
21450077,Excellent_Value,2
21464833,Fair_Value,1
21502035,Fair_Value,1
21514950,Poor_Value,0
21526852,Fair_Value,1
21529297,Excellent_Value,2
21530578,Excellent_Value,2
21552181,Fair_Value,1
21561809,Poor_Value,0
21578559,Fair_Value,1
21579309,Fair_Value,1
21583195,Fair_Value,1
21584555,Excellent_Value,2
21591945,Excellent_Value,2
21592081,Excellent_Value,2
21596397,Excellent_Value,2
21612906,Excellent_Value,2
21620847,Poor_Value,0
21625713,Excellent_Value,2
21635395,Excellent_Value,2
21645603,Poor_Value,0
21648684,Poor_Value,0
21650740,Fair_Value,1
21674820,Fair_Value,1
21726571,Excellent_Value,2
21729398,Excellent_Value,2
21766603,Poor_Value,0
21784407,Excellent_Value,2
21785138,Excellent_Value,2
21785328,Excellent_Value,2
21804276,Excellent_Value,2
21827349,Excellent_Value,2
21897971,Excellent_Value,2
21919621,Fair_Value,1
21960180,Poor_Value,0
21964157,Fair_Value,1
21966303,Excellent_Value,2
22016717,Fair_Value,1
22032438,Fair_Value,1
22032808,Excellent_Value,2
22032836,Excellent_Value,2
22048292,Excellent_Value,2
22067613,Fair_Value,1
22068547,Fair_Value,1
22104756,Excellent_Value,2
22175258,Fair_Value,1
22179656,Poor_Value,0
22189205,Fair_Value,1
22190418,Excellent_Value,2
22193833,Poor_Value,0
22229654,Fair_Value,1
22245431,Poor_Value,0
22265031,Excellent_Value,2
22328157,Poor_Value,0
22340219,Poor_Value,0
22355943,Excellent_Value,2
22375226,Fair_Value,1
22389574,Poor_Value,0
22396454,Fair_Value,1
22402266,Excellent_Value,2
22403752,Fair_Value,1
22430481,Fair_Value,1
22435235,Fair_Value,1
22453044,Excellent_Value,2
22469468,Fair_Value,1
22483206,Poor_Value,0
22495406,Excellent_Value,2
22507343,Poor_Value,0
22507454,Excellent_Value,2
22512581,Excellent_Value,2
22525784,Excellent_Value,2
22532009,Poor_Value,0
22546291,Excellent_Value,2
22548614,Excellent_Value,2
22551762,Excellent_Value,2
22563498,Poor_Value,0
22565419,Fair_Value,1
22592721,Excellent_Value,2
22597536,Excellent_Value,2
22626810,Fair_Value,1
22630205,Fair_Value,1
22653093,Excellent_Value,2
22676805,Excellent_Value,2
22694237,Excellent_Value,2
22702846,Excellent_Value,2
22704895,Fair_Value,1
22706971,Fair_Value,1
22718099,Excellent_Value,2
22764131,Poor_Value,0
22773184,Excellent_Value,2
22792806,Poor_Value,0
22800066,Excellent_Value,2
22815676,Excellent_Value,2
22826843,Excellent_Value,2
22864701,Excellent_Value,2
22903941,Poor_Value,0
22944965,Fair_Value,1
22953350,Fair_Value,1
22970151,Fair_Value,1
22972604,Excellent_Value,2
22981152,Fair_Value,1
23004935,Fair_Value,1
23020140,Fair_Value,1
23025299,Fair_Value,1
23027174,Excellent_Value,2
23095049,Fair_Value,1
23106655,Excellent_Value,2
23121061,Excellent_Value,2
23147212,Excellent_Value,2
23147423,Fair_Value,1
23150717,Fair_Value,1
23193998,Poor_Value,0
23204343,Excellent_Value,2
23209264,Fair_Value,1
23217998,Excellent_Value,2
23240184,Excellent_Value,2
23303083,Fair_Value,1
23353721,Poor_Value,0
23354077,Fair_Value,1
23359001,Excellent_Value,2
23373781,Poor_Value,0
23431731,Excellent_Value,2
23453660,Excellent_Value,2
23470169,Fair_Value,1
23470327,Fair_Value,1
23504233,Excellent_Value,2
23505904,Fair_Value,1
23550791,Excellent_Value,2
23567834,Fair_Value,1
23568246,Fair_Value,1
23581401,Excellent_Value,2
23599466,Excellent_Value,2
23650448,Excellent_Value,2
23665283,Excellent_Value,2
23672181,Excellent_Value,2
23681212,Fair_Value,1
23681672,Poor_Value,0
23683696,Excellent_Value,2
23684260,Fair_Value,1
23684875,Fair_Value,1
23685499,Fair_Value,1
23685560,Fair_Value,1
23686129,Fair_Value,1
23686364,Fair_Value,1
23699151,Fair_Value,1
23700802,Poor_Value,0
23714398,Poor_Value,0
23746795,Fair_Value,1
23751274,Fair_Value,1
23763871,Poor_Value,0
23773339,Poor_Value,0
23781534,Excellent_Value,2
23803703,Fair_Value,1
23804039,Poor_Value,0
23813739,Excellent_Value,2
23827071,Fair_Value,1
23838746,Fair_Value,1
23854289,Fair_Value,1
23883643,Fair_Value,1
23884346,Fair_Value,1
23907104,Excellent_Value,2
23942828,Excellent_Value,2
23946104,Fair_Value,1
23963992,Poor_Value,0
24000340,Excellent_Value,2
24036794,Poor_Value,0
24043927,Excellent_Value,2
24065926,Excellent_Value,2
24129914,Fair_Value,1
24149977,Fair_Value,1
24153144,Fair_Value,1
24162068,Poor_Value,0
24162999,Fair_Value,1
24163232,Fair_Value,1
24181120,Poor_Value,0
24230206,Poor_Value,0
24231921,Poor_Value,0
24249961,Fair_Value,1
24270270,Poor_Value,0
24309390,Fair_Value,1
24337398,Fair_Value,1
24361125,Fair_Value,1
24376665,Excellent_Value,2
24379811,Excellent_Value,2
24408036,Fair_Value,1
24412150,Fair_Value,1
24412267,Fair_Value,1
24429125,Fair_Value,1
24468179,Excellent_Value,2
24475148,Poor_Value,0
24491303,Fair_Value,1
24495307,Excellent_Value,2
24497818,Excellent_Value,2
24499851,Excellent_Value,2
24541927,Fair_Value,1
24599232,Poor_Value,0
24626225,Fair_Value,1
24651682,Excellent_Value,2
24651782,Fair_Value,1
24653881,Poor_Value,0
24670819,Fair_Value,1
24722081,Excellent_Value,2
24793296,Poor_Value,0
24828324,Fair_Value,1
24890095,Excellent_Value,2
24917420,Poor_Value,0
25167424,Excellent_Value,2
25234139,Fair_Value,1
25237201,Fair_Value,1
25238517,Fair_Value,1
25254687,Poor_Value,0
25355368,Fair_Value,1
25356099,Fair_Value,1
25367860,Poor_Value,0
25376401,Poor_Value,0
25380342,Fair_Value,1
25403706,Poor_Value,0
25405200,Fair_Value,1
25419563,Excellent_Value,2
25422628,Fair_Value,1
25427084,Poor_Value,0
25432313,Excellent_Value,2
25432375,Fair_Value,1
25434591,Excellent_Value,2
25443874,Excellent_Value,2
25554933,Excellent_Value,2
25592607,Excellent_Value,2
25621756,Fair_Value,1
25723504,Fair_Value,1
25730240,Excellent_Value,2
25808640,Fair_Value,1
25840507,Fair_Value,1
25842694,Excellent_Value,2
25869469,Excellent_Value,2
25892426,Poor_Value,0
25907508,Excellent_Value,2
25912297,Poor_Value,0
25948779,Poor_Value,0
25976748,Excellent_Value,2
25979052,Excellent_Value,2
26003720,Fair_Value,1
26004362,Poor_Value,0
26008354,Excellent_Value,2
26029679,Poor_Value,0
26040040,Fair_Value,1
26058962,Fair_Value,1
26095551,Poor_Value,0
26099225,Excellent_Value,2
26105960,Fair_Value,1
26134644,Poor_Value,0
26140890,Fair_Value,1
26171533,Excellent_Value,2
26252036,Fair_Value,1
26252354,Fair_Value,1
26259702,Excellent_Value,2
26261610,Excellent_Value,2
26273977,Poor_Value,0
26276374,Excellent_Value,2
26303324,Fair_Value,1
26323995,Poor_Value,0
26328350,Excellent_Value,2
26329118,Excellent_Value,2
26334584,Fair_Value,1
26334587,Fair_Value,1
26334653,Fair_Value,1
26334655,Fair_Value,1
26334733,Fair_Value,1
26334834,Fair_Value,1
26334835,Fair_Value,1
26334895,Fair_Value,1
26334899,Fair_Value,1
26334945,Fair_Value,1
26334949,Fair_Value,1
26335031,Fair_Value,1
26335033,Fair_Value,1
26336274,Fair_Value,1
26396972,Poor_Value,0
26415089,Poor_Value,0
26468572,Fair_Value,1
26522687,Poor_Value,0
26566885,Excellent_Value,2
26571969,Fair_Value,1
26572144,Fair_Value,1
26709189,Poor_Value,0
26710943,Fair_Value,1
26718900,Excellent_Value,2
26747021,Fair_Value,1
26785153,Poor_Value,0
26787002,Fair_Value,1
26921699,Excellent_Value,2
26945594,Excellent_Value,2
26992096,Fair_Value,1
27033826,Excellent_Value,2
27064878,Excellent_Value,2
27065879,Poor_Value,0
27107519,Excellent_Value,2
27111574,Fair_Value,1
27155112,Poor_Value,0
27192592,Fair_Value,1
27203318,Fair_Value,1
27225440,Poor_Value,0
27260835,Excellent_Value,2
27293379,Poor_Value,0
27316091,Fair_Value,1
27399170,Fair_Value,1
27399818,Fair_Value,1
27407557,Excellent_Value,2
27432816,Fair_Value,1
27467934,Excellent_Value,2
27491473,Poor_Value,0
27491792,Fair_Value,1
27508842,Excellent_Value,2
27510287,Fair_Value,1
27523751,Fair_Value,1
27530136,Fair_Value,1
27555509,Excellent_Value,2
27558226,Fair_Value,1
27598470,Poor_Value,0
27611813,Excellent_Value,2
27639658,Excellent_Value,2
27657432,Fair_Value,1
27699365,Fair_Value,1
27701970,Poor_Value,0
27707954,Fair_Value,1
27710210,Fair_Value,1
27725598,Poor_Value,0
27741340,Poor_Value,0
27808710,Excellent_Value,2
27828332,Poor_Value,0
27832283,Excellent_Value,2
27834918,Fair_Value,1
27852325,Excellent_Value,2
27857184,Poor_Value,0
27895671,Excellent_Value,2
27898470,Poor_Value,0
27905010,Poor_Value,0
27928375,Fair_Value,1
27933930,Excellent_Value,2
27937727,Fair_Value,1
27938375,Fair_Value,1
27960744,Poor_Value,0
27980774,Fair_Value,1
27984599,Excellent_Value,2
28009722,Excellent_Value,2
28028464,Poor_Value,0
28050674,Fair_Value,1
28053384,Excellent_Value,2
28074409,Poor_Value,0
28085987,Fair_Value,1
28105604,Poor_Value,0
28121012,Poor_Value,0
28160772,Poor_Value,0
28164026,Fair_Value,1
28181442,Fair_Value,1
28183559,Poor_Value,0
28186675,Fair_Value,1
28200634,Poor_Value,0
28259229,Excellent_Value,2
28263206,Fair_Value,1
28267650,Poor_Value,0
28368154,Excellent_Value,2
28384050,Fair_Value,1
28388893,Poor_Value,0
28390797,Poor_Value,0
28407357,Poor_Value,0
28459122,Poor_Value,0
28462004,Fair_Value,1
28472791,Excellent_Value,2
28517686,Fair_Value,1
28518540,Fair_Value,1
28581080,Fair_Value,1
28603195,Excellent_Value,2
28673251,Poor_Value,0
28694360,Fair_Value,1
28696499,Excellent_Value,2
28712209,Fair_Value,1
28712636,Poor_Value,0
28733771,Excellent_Value,2
28734043,Excellent_Value,2
28755204,Fair_Value,1
28758496,Excellent_Value,2
28758712,Fair_Value,1
28781468,Fair_Value,1
28784618,Fair_Value,1
28919893,Fair_Value,1
28932960,Excellent_Value,2
28935709,Fair_Value,1
28935882,Excellent_Value,2
29007305,Fair_Value,1
29039496,Fair_Value,1
29059676,Excellent_Value,2
29107044,Fair_Value,1
29125029,Excellent_Value,2
29192965,Excellent_Value,2
29221865,Excellent_Value,2
29241451,Excellent_Value,2
29243902,Fair_Value,1
29261601,Excellent_Value,2
29316715,Poor_Value,0
29334689,Fair_Value,1
29334701,Fair_Value,1
29393766,Fair_Value,1
29421648,Fair_Value,1
29435807,Fair_Value,1
29459417,Fair_Value,1
29465769,Fair_Value,1
29486775,Fair_Value,1
29488665,Fair_Value,1
29491521,Excellent_Value,2
